"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-09-27","0.02",",,R","68",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-09-28","0.46",",,R","58",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-09-29","0.49",",,R","59",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-09-30","0.00",",,R","59",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-01","0.00",",,R","61",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-02","0.08",",,R","60",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-03","0.39",",,R","59",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-04","0.01",",,R","62",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-05","0.00",",,R","65",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-06","0.00",",,R","67",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-07","0.00",",,R","72",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-08","0.06",",,R","62",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-09","0.00",",,R","57",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-10","0.00",",,R","62",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-11","0.00",",,R","63",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-12","0.11",",,R","58",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-13","0.00",",,R","63",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-14","0.00",",,R","62",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-15","0.00",",,R","63",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-16","0.37",",,R","57",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-17","0.37",",,R","59",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-18","0.07",",,R","59",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-19","0.55",",,R","60",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-20","0.06",",,R","57",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-21","0.00",",,R","63",",,R","51",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-22","0.06",",,R","68",",,R","51",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-23","0.00",",,R","60",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-24","0.00",",,R","65",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-25","0.00",",,R","68",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-26","0.00",",,R","57",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-28","0.00",",,R","55",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-29","0.00",",,R","50",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-30","0.00",",,R","53",",,R","22",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-10-31","0.00",",,R","53",",,R","23",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-01","0.00",",,R","60",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-02","0.00",",,R","61",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-03","0.00",",,R","60",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-04","0.00",",,R","59",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-05","0.00",",,R","47",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-06","0.00",",,R","46",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-07","0.00",",,R","55",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-08","0.00",",,R","61",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-09","0.00",",,R","54",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-10","0.00",",,R","59",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-11","0.00",",,R","61",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-12","0.00",",,R","58",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-13","0.00",",,R","51",",,R","48",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-14","0.00",",,R","51",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-15","0.10",",,R","59",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-16","0.00",",,R","57",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-17","0.00",",,R","63",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-18","0.12",",,R","58",",,R","47",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-19","0.29",",,R","54",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-20","0.00",",,R","55",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-21","0.00",",,R","55",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-22","0.00",",,R","49",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-23","0.00",",,R","43",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-24","0.10",",,R","54",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-25","0.14",",,R","49",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-26","0.40",",,R","41",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-27","0.03",",,R","44",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-28","0.00",",,R","45",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-29","0.00",",,R","42",",,R","21",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-11-30","0.15",",,R","36",",,R","19",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-01","0.13",",,R","42",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-02","0.00",",,R","43",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-03","0.00",",,R","39",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-04","0.00",",,R","39",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-05","0.00",",,R","49",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-06","0.33",",,R","44",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-07","0.27",",,R","47",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-08","0.03",",,R","51",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-09","0.00",",,R","47",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-10","0.51",",,R","44",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-11","0.38",",,R","49",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-12","0.42",",,R","54",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-13","0.06",",,R","51",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-14","0.02",",,R","45",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-15","0.00",",,R","45",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-16","0.00",",,R","50",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-17","0.00",",,R","38",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-18","0.06",",,R","46",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-19","0.63",",,R","55",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-20","0.09",",,R","58",",,R","49",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-21","0.96",",,R","53",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-22","0.30",",,R","45",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-23","0.13",",,R","47",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-24","0.06",",,R","42",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-25","0.00",",,R","48",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-26","0.00",",,R","41",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-27","0.01",",,R","44",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-28","0.00",",,R","45",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-29","0.24",",,R","45",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-30","0.00",",,R","48",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2019-12-31","0.58",",,R","52",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-01","0.07",",,R","55",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-02","0.00",",,R","50",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-03","0.29",",,R","60",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-04","0.12",",,R","50",",,R","35",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-05","0.57",",,R","48",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-06","0.58",",,R","48",",,R","43",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-07","0.35",",,R","51",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-08","0.17",",,R","46",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-09","0.00",",,R","43",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-10","0.72",",,R","48",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-11","0.62",",,R","47",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-12","0.80",",,R","47",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-13","0.43",",,R","40",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-14","0.11",",,R","41",",,R","30",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-15","0.56",",,R","48",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-16","0.05",",,R","44",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-17","0.18",",,R","42",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-18","0.11",",,R","50",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-19","0.03",",,R","53",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-20","0.00",",,R","48",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-21","0.42",",,R","50",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-22","0.14",",,R","51",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-23","0.58",",,R","57",",,R","50",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-24","0.06",",,R","54",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-25","0.35",",,R","57",",,R","46",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-26","0.13",",,R","54",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-27","0.46",",,R","52",",,R","41",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-28","0.81",",,R","51",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-29","0.25",",,R","49",",,R","42",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-30","0.02",",,R","54",",,R","45",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-01-31","0.00",",,R","63",",,R","52",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-01","0.15",",,R","56",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-02","0.02",",,R","45",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-03","0.02",",,R","45",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-04","0.00",",,R","43",",,R","26",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-05","0.05",",,R","55",",,R","39",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-06","0.00",",,R","57",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-07","0.09",",,R","55",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-08","0.16",",,R","49",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-09","0.00",",,R","46",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-10","0.00",",,R","46",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-11","0.00",",,R","49",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-12","0.00",",,R","47",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-13","0.05",",,R","45",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-14","0.00",",,R","50",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-15","0.53",",,R","46",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-16","0.18",",,R","51",",,R","33",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-17","0.00",",,R","50",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-18","0.00",",,R","49",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-19","0.00",",,R","56",",,R","25",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-20","0.00",",,R","54",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-21","0.00",",,R","57",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-22","0.00",",,R","56",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-23","0.11",",,R","52",",,R","38",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-24","0.00",",,R","52",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-25","0.00",",,R","54",",,R","27",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-26","0.01",",,R","58",",,R","36",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-27","0.00",",,R","60",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-28","0.08",",,R","54",",,R","31",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-02-29","0.30",",,R","47",",,R","29",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-01","0.00",",,R","49",",,R","28",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-02","0.00",",,R","53",",,R","34",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-03","0.00",",,R","60",",,R","44",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-04","0.00",",,R","56",",,R","37",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-05","0.00",",,R","62",",,R","32",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-06","0.42",",,R","49",",,R","40",",,R"
"USW00004236","CORVALLIS 10 SSW, OR US","44.4185","-123.3257","95.1","2020-03-07","0.13",",,R","47",",,R","31",",,R"
